id,renewal,incentives
50906,0.9303866624832152,2067.625500000003
21635,0.17274729907512665,1350.8498125000017
84000,0.994616448879242,1725.1835000000024
79029,0.9999930858612059,2201.4713750000033
60256,0.9999996423721312,2152.2792500000032
110660,0.9963629841804504,1535.400250000002
51023,0.9998138546943665,2284.676250000003
99146,0.999573290348053,2030.7247500000028
93878,0.9999998807907104,1727.286500000002
93845,0.9998025298118592,1536.7218750000015
5364,0.6135098338127136,987.3508750000012
106612,0.9999997615814208,1952.8380000000025
79928,0.9999998807907104,1952.8381875000025
94761,0.9999603033065796,2245.259750000003
7126,0.999985694885254,2030.887500000003
82176,0.9954345822334291,1951.0352500000026
53475,0.006954493001103401,319.41531250000037
88108,0.9999997615814208,2201.474000000003
65166,0.9992696642875672,1158.8498125000017
65378,0.9995194673538208,1727.099312500002
47119,0.9999668598175048,2030.880250000003
64338,1.0,2284.750250000003
48872,0.9999862909317015,1536.7924375000018
26061,0.9999996423721312,2152.2792500000032
78191,0.9999995231628418,1952.8380000000025
108224,1.0,2030.8933750000028
47646,0.4392431080341339,875.5500000000011
63423,0.9999990463256836,2030.8930000000028
109453,0.9999866485595704,1855.7547500000026
43299,1.0,1855.7600000000025
86879,0.984458029270172,1849.6141250000028
51882,0.9999960660934448,2096.1723750000024
84497,0.00037902721669524913,-99.44956250000013
19699,0.9967310428619384,2243.975375000003
52164,0.9998384714126588,2030.8295000000026
36055,0.9999850988388062,1727.280750000002
17844,0.9999986886978148,2284.7495000000035
12006,0.9999995231628418,1952.8380000000025
51731,1.0,1952.8381875000025
101823,0.9990661740303041,1952.4700625000025
70611,1.0,2096.1738750000027
57291,0.5787022709846497,1815.6627500000025
3315,0.8735232353210449,1977.5173750000026
6841,0.9870938658714294,1850.6631250000028
95636,0.4158994257450104,1515.2165000000018
89508,0.999996304512024,1855.7586250000027
78357,0.9999241828918456,1952.8083750000028
30363,0.9999998807907104,2096.1738750000027
65880,0.9999613761901855,2030.8780000000029
79166,0.9999473094940186,1727.2660000000024
16883,0.9985384941101074,2095.594875000002
19400,1.0,1536.7977500000015
97846,0.9999377727508544,2152.254750000003
35938,0.999933123588562,1727.2605000000021
109739,0.9999984502792358,1727.2858750000019
7542,0.999963402748108,1536.7836875000019
62506,0.9972066283226012,2200.3643125000026
106686,0.99177223443985,2027.6295000000027
22500,0.9999998807907104,1727.286500000002
73566,1.0,1855.7600000000025
34462,1.0,2096.1738750000027
109,0.9999997615814208,2152.2792500000032
82344,0.9999998807907104,2284.750250000003
70324,0.9999983310699464,2245.2748125000026
47235,1.0,1855.7600000000025
78355,0.9885425567626952,1948.298000000003
97012,0.9998093247413636,1855.6851875000023
103271,1.0,2030.8933750000028
54640,0.9996119141578674,1727.135375000002
18452,0.3638044893741608,1558.5693750000019
80733,0.9888771176338196,2091.747000000002
22069,0.9999980926513672,2245.2748125000026
63586,0.99539452791214,2029.0697500000028
63069,0.9999841451644896,1855.7538750000026
66451,1.0,2245.2755000000025
5163,0.9993534684181212,1727.0346250000025
6542,0.9999960660934448,2201.4725000000026
79333,1.0,2030.8933750000028
8752,0.999996304512024,2030.891812500003
37396,0.9999930858612059,1952.8355000000024
27502,0.9999986886978148,2096.1733750000026
65597,0.9999908208847046,1855.7565000000027
50178,0.9999998807907104,2030.8932500000028
51709,0.9996930360794068,2152.157687500003
32294,0.9999297857284546,1952.8105000000028
76360,0.9999998807907104,1855.7600000000025
51635,0.9999911785125732,1536.7943125000018
103391,0.04935777932405472,664.9239375000006
59747,0.9852756261825562,1153.7723750000018
21498,0.9992092251777648,2095.8607500000035
18771,0.9999840259552002,1748.360000000002
34501,1.0,1159.1130000000016
77807,0.9999945163726808,1536.7955000000015
26350,0.9998878240585328,1748.3224375000027
105355,0.9999645948410034,2201.460125000003
5469,1.0,1536.7977500000015
23826,0.003349995007738471,214.42406250000033
9399,0.9999997615814208,2096.1737500000027
44862,0.9999983310699464,1536.7970625000014
104114,0.9999994039535522,1159.1127500000016
20407,0.9952452778816224,1534.969875000002
7541,1.0,1855.7600000000025
72892,0.9998687505722046,1536.7473125000017
81994,0.9999995231628418,2284.7500000000027
111007,0.999996304512024,1727.2851250000017
83350,1.0,2096.1738750000027
55682,0.9999994039535522,1855.7598750000025
26680,1.0,1536.7977500000015
109949,0.9914122819900512,1723.9265000000023
12482,0.9999998807907104,1159.1129375000016
108210,0.9986396431922911,1855.2260000000028
35717,0.9998584985733032,2096.1178750000026
74030,0.9996531009674072,2030.7561875000029
18407,0.993920922279358,1950.4356875000024
113337,0.999904990196228,1727.2495000000022
81673,0.9994994401931764,1727.0915000000018
80808,0.9999845027923584,1952.8320000000026
87300,0.9999969005584716,1855.7588750000023
113610,0.9999998807907104,1159.1129375000016
68221,0.9999998807907104,2320.676500000003
32307,0.99999737739563,2030.892250000003
53974,0.9999864101409912,2030.8879375000026
80255,0.999996542930603,1855.7587500000025
37547,0.998473346233368,2151.673875000003
62782,0.9999998807907104,2030.8932500000028
60206,1.0,2245.2755000000025
109533,0.9999998807907104,1952.8381875000025
31952,0.30651968717575073,1632.456687500002
31266,0.9960560798645021,1157.6895625000013
49517,0.9999676942825316,1855.7475000000022
52843,0.9972346425056458,2095.0777500000027
107949,0.9996123909950256,1855.6080000000024
50424,0.9257103204727172,2000.4108125000025
28080,0.9999945163726808,1727.284375000002
63289,0.9999998807907104,2030.8932500000028
59792,0.9986603260040284,1158.6300625000015
8600,0.9999468326568604,1727.2658750000023
30415,1.0,2096.1738750000027
92033,0.9999998807907104,1855.7600000000025
51339,0.9994651675224304,1727.0781250000023
104556,1.0,2096.1738750000027
67550,0.9999988079071044,1748.3657500000022
71744,0.9989425539970398,1952.4212500000026
49589,0.9999994039535522,1159.1127500000016
17018,0.989263355731964,2379.7975000000033
34936,0.9999459981918336,1855.7387500000025
110058,1.0,1727.286500000002
67668,0.9999991655349731,1952.8377500000024
75859,0.9751945734024048,1717.503125000002
38878,1.0,2529.9045000000033
107894,1.0,1159.1130000000016
63438,1.0,1952.8381875000025
75713,0.9999998807907104,1536.7976250000015
15713,1.0,2152.2793750000033
34402,1.0,1952.8381875000025
40084,0.9999992847442628,1536.7973750000015
64940,0.9999992847442628,1536.7973750000015
66279,1.0,2096.1738750000027
77818,0.999947428703308,2320.655750000003
63889,1.0,1855.7600000000025
48861,0.9999982118606568,1536.7970000000014
26520,0.9999947547912598,2486.9461250000027
66559,0.9998714923858644,1952.7875625000027
24068,0.996912121772766,1726.081625000002
20211,0.999745547771454,2680.6872500000036
86715,1.0,1952.8381875000025
68601,0.9999959468841552,1159.1115625000018
95696,0.9995575547218324,1952.6638750000025
60049,0.9999154806137084,1855.726875000002
7620,0.9914374947547911,1852.3858125000027
42468,0.9999998807907104,1727.286500000002
106475,0.8570127487182617,2035.1512500000026
43145,0.9999901056289672,2438.8136250000034
102597,0.9976811408996582,1726.3820625000023
93680,0.7553098797798157,1985.2770625000023
37065,0.6158454418182373,1762.6272500000023
49472,0.9999988079071044,1855.7596250000024
45364,0.9997648596763612,2438.723750000003
112287,0.9584637284278871,1936.1275000000028
90044,0.9987558126449584,1855.2716250000026
40999,1.0,1748.3663750000023
93637,1.0,1952.8381875000025
47689,0.9999992847442628,1952.8378750000024
15068,0.9999982118606568,1952.8375000000024
67323,0.9999997615814208,1952.8380000000025
285,0.9994485974311828,1158.9143125000016
76543,0.9999997615814208,2201.474000000003
52901,0.9997088313102722,2096.058625000003
10299,0.9999991655349731,1855.7597500000024
8199,0.00014290964463725686,-199.17062500000029
10875,0.4004135727882385,1595.4891250000019
36812,0.9999982118606568,2529.903875000003
110,0.9827621579170228,1945.9877500000025
25682,0.9937970638275146,1745.9390000000021
7331,0.9999991655349731,1952.8377500000024
76947,0.9999998807907104,1159.1129375000016
28303,0.9999994039535522,1855.7598750000025
32212,0.9468076825141908,2074.5456250000025
18692,0.9999991655349731,2245.2752500000024
75865,0.99999737739563,1536.7966875000016
74466,0.9999942779541016,1855.7577500000025
81378,0.9999960660934448,2096.1723750000024
85492,0.9997356534004213,1159.0177500000018
67992,0.9999930858612059,1727.2837500000019
12527,1.0,2152.2793750000033
48212,0.999865174293518,1727.2340000000022
61180,0.9999858140945436,1727.2810625000018
56340,0.9977130889892578,1726.3945000000026
64227,1.0,2096.1738750000027
35539,0.9999806880950928,1727.2790000000018
9233,0.999974012374878,1855.7498750000022
97645,0.9997261166572572,1536.692625000002
106742,0.7459011673927307,1741.0625000000023
84955,1.0,1159.1130000000016
36443,0.9998468160629272,2412.329750000003
2970,0.9875059127807616,1531.9766875000016
48583,0.8098264336585999,2117.8572500000028
67490,0.981342613697052,1945.418250000003
45242,0.9999930858612059,1952.8355000000024
83608,0.9995811581611632,1855.5957500000027
86807,0.9999949932098388,2030.8913125000029
92793,1.0,2353.640500000003
32458,1.0,1855.7600000000025
18258,0.9999984502792358,2152.2788125000034
93246,0.9999986886978148,2030.8928750000027
29747,0.9999788999557496,2030.8848750000025
44469,0.9977176189422609,1726.3962500000025
18998,0.9999995231628418,2284.7500000000027
100686,0.9999998807907104,1536.7976250000015
21670,0.9999990463256836,1727.286250000002
106701,0.9999970197677612,2096.1727500000025
21844,0.9999985694885254,2030.892750000003
61174,0.9999996423721312,1536.7976250000015
933,1.0,2666.573625000003
563,0.9998076558113098,1536.7239375000015
90185,0.9941630959510804,1725.005750000002
29080,0.9997233748435974,2096.064375000003
32967,0.9987922906875609,1726.815750000002
110889,0.9996918439865112,1855.6390000000024
54059,0.9998186230659484,2412.318625000003
86664,1.0,2320.676687500003
72104,1.0,2030.8933750000028
82239,0.9997153878211976,1855.6482500000025
59755,0.9827483296394348,1720.507875000002
1785,0.999986171722412,1727.2812500000018
36377,0.9999998807907104,1727.286500000002
73334,0.9017776250839232,1815.2296250000022
26731,0.9999995231628418,2463.606312500003
78548,0.9999992847442628,1855.7597500000024
54472,0.9999918937683104,1536.7945625000018
70631,0.9999868869781494,1536.7927500000017
44942,0.9999704360961914,1855.7485000000024
54130,0.9998782873153688,1727.2391875000023
11938,0.9999560117721558,1727.2693750000021
15837,1.0,1748.3663750000023
64537,0.9996286630630492,1952.6917500000027
65402,0.9999830722808838,1952.8315000000025
18680,1.0,2096.1738750000027
69375,0.9999585151672364,1536.781875000002
71042,0.9999966621398926,2096.1725000000024
69164,0.999953031539917,2320.657875000003
19288,0.9999988079071044,2152.279000000003
17115,0.9999988079071044,2320.676125000003
105949,0.9990099668502808,1952.4478750000026
55257,0.9999982118606568,1727.2858750000019
6583,0.9999933242797852,1855.7575000000024
24751,0.9999160766601562,1727.2538750000022
19545,0.999996304512024,1952.8368125000025
38187,0.9999722242355348,1727.275750000002
38983,0.9999988079071044,2438.8172500000037
100340,0.9978547692298888,2244.4226250000024
71337,0.9999992847442628,2284.749875000003
73505,0.9982654452323914,2151.591250000002
240,1.0,2284.750250000003
83153,0.999980092048645,1855.7522500000023
371,0.9924031496047974,1852.7677500000025
50283,0.9992369413375854,2095.871750000003
31513,0.9999823570251464,1855.7531250000025
24174,0.9990333318710328,1536.4267500000017
46907,0.9999921321868896,1727.2835000000018
94141,0.9999933242797852,1855.7575000000024
5483,0.9980689883232116,1536.0563750000015
91282,0.9997896552085876,2201.390500000003
41378,0.9978259205818176,2030.0335000000027
7904,0.9999998807907104,1855.7600000000025
41632,0.996560513973236,1951.4806250000024
84817,0.9993267059326172,2095.907250000003
54335,0.9999995231628418,1855.7598750000025
52362,0.9999997615814208,2030.8932500000028
21141,0.9999845027923584,1855.7540000000026
8040,0.9995955824851991,1855.6012500000024
13042,0.9955315589904784,1951.0736250000027
40276,0.9999977350234984,1748.3653125000021
1203,0.986364483833313,1850.3732500000024
54902,0.9995118379592896,1727.0962500000019
42127,0.9998453855514526,1952.7773125000028
61200,0.9999983310699464,1952.8375000000024
29807,1.0,2096.1738750000027
32558,0.9999810457229614,1159.1061250000016
25499,0.9999995231628418,1952.8380000000025
71523,0.9999996423721312,1952.8380000000025
38791,1.0,2030.8933750000028
12101,0.12241833657026292,1788.4986875000022
4730,1.0,1536.7977500000015
17126,0.999998927116394,2245.2751250000024
85187,0.956734538078308,1710.063750000002
16129,0.9999933242797852,2529.901750000003
51250,0.9978958368301392,1726.4658750000021
112931,0.9977213740348816,1726.3978125000024
17857,0.9995482563972472,1952.6601250000026
31762,0.9999974966049194,1855.7590000000023
87034,0.9999933242797852,2201.471562500003
59018,0.9999971389770508,1159.1120000000014
81008,0.9999998807907104,1727.286500000002
91203,1.0,1855.7600000000025
111875,0.9997687935829164,1855.6692500000022
70722,0.9996896982192992,1536.6786250000018
55926,0.9999983310699464,1727.2858750000019
67538,0.7623122930526733,1621.938625000002
113041,0.9999674558639526,2096.1608750000028
30934,0.9998809099197388,1748.3197500000022
87109,0.3142792284488678,1578.3805000000025
26979,0.9999779462814332,1727.277937500002
61557,0.999969482421875,1159.1020000000017
29950,0.9999536275863647,2353.622000000003
17,0.9965859651565552,1951.4907500000024
68226,0.999963641166687,2201.4597500000027
79507,0.9999229907989502,2030.8628750000025
23107,0.9992770552635192,1536.5202500000019
27741,0.9997265934944152,1536.6927500000018
34314,1.0,2284.750250000003
79354,0.9999748468399048,2030.8835000000026
97813,0.9768953323364258,1846.5891250000022
730,0.9968460202217102,1854.5205625000024
19260,0.9999995231628418,1952.8380000000025
79119,0.9997177720069884,1855.6493750000022
77689,1.0,2096.1738750000027
36363,0.9378712177276612,1723.3615000000023
6264,0.9999881982803344,1855.7554375000025
26935,0.9999626874923706,1536.7833750000018
78464,1.0,2152.2793750000033
44785,0.9986500144004822,1855.2298750000027
31835,0.9999376535415648,1727.262312500002
42606,0.9999711513519288,1855.7487500000022
55554,1.0,1727.286500000002
106579,0.8451610803604126,1472.4991250000016
68977,0.9984082579612732,1726.6660000000024
85323,0.9999997615814208,1159.1129375000016
85288,0.9994606375694276,2201.260000000003
52701,0.999996304512024,2245.274125000002
107848,0.9999997615814208,1727.286500000002
97392,0.9999998807907104,1727.286500000002
57996,1.0,1855.7600000000025
113716,1.0,1855.7600000000025
97317,0.9998140931129456,2096.100250000003
16466,0.9999613761901855,1159.0991250000015
38691,0.9997032284736632,1536.683812500002
49638,0.999788463115692,2245.1914375000024
541,0.9269421696662904,1131.8760000000016
45882,0.9999997615814208,1952.8380000000025
18853,1.0,2245.2755000000025
4572,0.999926209449768,2030.8641250000028
99403,0.9999668598175048,1536.7850000000017
55514,1.0,2096.1738750000027
103119,0.9999955892562866,1952.8363750000026
64141,0.9999995231628418,1727.286375000002
76939,0.9999994039535522,2030.8932500000028
17453,0.9956806898117064,1725.6001250000022
107821,0.9999775886535645,2438.808750000004
62063,0.9999996423721312,1727.286500000002
108737,1.0,2152.2793750000033
110123,0.9999382495880128,1952.8138750000026
109498,0.9998996257781982,2030.8536250000025
108324,0.9992828965187072,2030.6100000000029
10990,0.930124819278717,2172.742250000002
18649,0.999930739402771,2030.8658750000027
90653,0.9999297857284546,2412.362625000003
98585,0.9807394742965698,1945.1761250000027
9888,0.9944526553153992,2584.5417500000035
61129,0.9999830722808838,1727.279875000002
26829,0.9850931763648988,1531.0389375000016
110111,0.9997976422309875,2245.1952500000025
56138,0.004626150708645582,310.04500000000036
27858,0.999998927116394,1536.7972500000014
86241,0.9999889135360718,1855.7556875000025
8305,0.9996469020843506,1536.6622500000017
19363,0.9999991655349731,1536.7973750000015
48827,0.9995617270469666,2030.7201875000026
38241,0.9999741315841676,1855.7498750000022
41847,0.9999998807907104,1952.8381875000025
23347,0.9825372099876404,2238.2801250000025
2423,0.4995170831680298,1681.0916875000023
32271,0.9977193474769592,1158.2905000000014
49130,0.7345079779624939,1831.5643750000027
8225,0.9999052286148072,2096.136250000003
88846,0.9999996423721312,1159.1128750000016
34908,0.7565656304359436,1430.4385000000016
45794,0.9999912977218628,1727.2831875000018
64211,1.0,1952.8381875000025
2611,0.9999985694885254,2096.1732500000026
69544,0.9991995692253112,2030.5770000000025
90530,0.9993621706962584,2030.6411250000024
40940,0.9945266842842102,1534.6928750000015
9467,0.9999997615814208,2245.2752500000024
77485,0.9999407529830932,1536.775000000002
106783,0.999918818473816,1748.3345000000022
110503,0.9980790615081788,1747.6161250000023
20612,0.9999718666076659,1855.749000000002
51833,1.0,2284.750250000003
11543,0.9996467828750609,1727.1488750000021
38547,1.0,1952.8381875000025
110186,0.999680519104004,2030.7671250000026
16478,0.9999995231628418,2030.8931250000028
110370,0.9999997615814208,2245.2752500000024
2582,0.999994158744812,2463.604250000003
55197,1.0,2030.8933750000028
66699,0.9999991655349731,2030.8930000000028
85881,1.0,1952.8381875000025
100517,0.9997610449790956,1748.272875000002
113642,0.9999939203262328,1536.7953125000015
25917,0.999996781349182,2096.1727500000025
39337,0.9999949932098388,1536.7957500000016
91854,0.9999996423721312,2030.8932500000028
102173,0.9998716115951538,2030.842625000003
67598,0.9997538924217224,1727.190687500002
3318,0.9999998807907104,1727.286500000002
111501,0.9999997615814208,1727.286500000002
55471,1.0,1159.1130000000016
56699,0.9999935626983644,2245.2729375000026
36379,0.9999834299087524,1855.7535000000025
39126,0.9999994039535522,1855.7598750000025
45286,0.9999879598617554,2030.8885000000028
62671,0.999990701675415,2320.6727500000034
108685,0.999991536140442,2152.2761875000033
53311,0.9999997615814208,2201.474000000003
76703,0.8903016448020935,1985.0216875000026
40596,0.9999980926513672,1855.7593750000024
33861,0.999998927116394,1748.3657500000022
105734,1.0,2201.474125000003
63398,0.9999982118606568,1855.7593750000024
95002,0.6664901971817017,1697.228125000002
27839,0.9999361038208008,1159.0900000000015
35984,0.9999947547912598,2353.6382500000027
38573,0.9999665021896362,2030.8801250000029
53998,0.9999995231628418,2152.2792500000032
105924,1.0,2666.573625000003
33061,0.9957011342048644,2029.1912500000026
23505,0.9999997615814208,2201.474000000003
29143,0.9999771118164062,1748.3572500000018
26013,0.999359667301178,2284.4956875000034
61739,1.0,1159.1130000000016
36627,0.9999955892562866,1536.7960625000014
68964,0.9993587136268616,1727.0366250000025
41861,0.9999599456787108,2030.8773750000028
81967,0.998890221118927,2030.4546875000026
17243,0.9984286427497864,1158.5465000000017
83527,1.0,2201.474125000003
62335,0.9985570311546326,1158.5927500000014
97278,0.9999998807907104,2096.1738750000027
75436,0.9999997615814208,1855.7600000000025
57411,0.9998525381088256,1536.7411250000014
49715,0.999988317489624,1536.7931875000015
61363,0.9998297691345216,2384.0255000000034
99711,0.999992609024048,1855.7572500000024
108464,0.9993236064910888,1952.5716250000028
50910,0.9999995231628418,1855.7598750000025
29695,1.0,1952.8381875000025
19978,0.9999996423721312,2152.2792500000032
109491,0.9427400827407836,2007.6066250000026
30458,0.9993425011634828,2284.488625000003
102908,1.0,1748.3663750000023
31485,0.9999942779541016,1952.8360000000025
14662,0.9994601607322692,1727.0761875000023
35264,0.8188970685005188,1460.4858750000017
95210,0.9999971389770508,2284.7490000000034
19350,0.9999977350234984,1727.2857500000018
8891,0.9999997615814208,1727.286500000002
82982,0.9997050166130066,1536.6845000000021
90861,0.9999599456787108,1727.270937500002
4887,0.9999576807022096,2201.457250000003
95441,0.9999959468841552,1536.7961250000017
109730,1.0,1159.1130000000016
86149,0.999996781349182,2320.675500000003
84028,0.999293327331543,1727.0112500000018
70235,1.0,1855.7600000000025
107798,0.9999998807907104,2284.750250000003
83208,0.9999831914901732,1748.3596250000023
100504,0.9999992847442628,1727.286250000002
98598,0.9999998807907104,2201.474000000003
91456,0.99998939037323,1952.8340000000026
77699,0.9999966621398926,1727.2852500000017
86884,0.999975562095642,1952.8286250000028
54632,0.999990701675415,2096.170250000002
94363,1.0,1727.286500000002
73097,2.7713462259271186e-05,-320.9289375000004
1532,0.999981164932251,1536.7905000000019
14207,0.9999997615814208,1159.1129375000016
78777,0.9996070265769958,1748.213000000002
73798,0.9989033937454224,2030.4598750000027
12878,0.9999948740005492,1727.284562500002
49661,0.9999997615814208,1159.1129375000016
56981,0.999998927116394,2284.7496875000033
70185,0.990997076034546,2027.3206250000026
59851,0.999262034893036,1726.999000000002
107483,0.9949374198913574,1853.7685000000024
76527,0.9999420642852784,1952.8153125000024
63588,0.9999699592590332,2030.8815000000027
40883,0.9999990463256836,2320.676125000003
92065,1.0,2152.2793750000033
92667,0.9986796975135804,1855.2416250000028
88987,0.9999984502792358,1952.8376875000024
57025,0.9994910955429076,1952.6377500000026
94299,0.9999953508377076,1159.1113750000018
70371,1.0,2096.1738750000027
67464,0.9935420751571656,1724.7624375000025
65614,0.9996355772018432,2201.3297500000026
97224,0.9999804496765136,1855.7522500000023
82015,0.9999407529830932,2245.252000000003
57111,0.999997854232788,2152.278625000003
89018,0.9999951124191284,1159.1112500000017
21914,0.9999911785125732,1727.2831875000018
17041,0.9999971389770508,1855.7589375000023
65029,0.999996304512024,2245.274125000002
91948,0.9999715089797974,1536.7867500000018
38033,0.9999724626541138,1536.7871250000017
44878,0.983877420425415,1849.3827500000025
21725,1.0,1727.286500000002
1984,0.9999884366989136,2201.469750000003
10796,0.9999964237213136,1952.8368125000025
111869,0.9999277591705322,1727.2584375000022
71905,0.9999998807907104,1855.7600000000025
31724,0.990561306476593,2408.615562500003
35676,0.9999958276748656,1952.8365625000026
24135,0.8269591927528381,1955.9218750000027
19381,0.9999068975448608,2508.965687500003
109279,0.9999599456787108,1748.3506250000023
44173,0.9999997615814208,1952.8380000000025
41794,0.9994165897369384,1158.9027500000016
32555,0.9997275471687316,2030.7857500000027
5460,0.9999771118164062,1727.277625000002
19210,0.9993789196014404,1727.0445000000022
108312,0.999974012374878,1536.7876875000018
18506,0.9987764954566956,1726.8095000000021
49761,0.9976599216461182,1535.8991875000017
50722,0.9740781188011168,1738.1231250000023
22172,0.9998834133148192,2320.630250000003
55784,0.99985933303833,1536.7437500000017
81365,1.0,2245.2755000000025
18071,1.0,1855.7600000000025
49545,0.954789936542511,1837.6133125000026
47832,0.9999997615814208,1159.1129375000016
41763,0.9801636338233948,1944.9447500000026
86331,0.0917142778635025,855.2882500000009
9178,0.9999976158142091,1159.1121250000015
5035,1.0,1952.8381875000025
36361,0.9326151013374328,1828.4022500000024
91169,0.9999951124191284,1748.3643750000024
79064,0.8429056406021118,1885.5885000000026
7966,0.999998927116394,2096.173312500003
18685,0.9999970197677612,1159.1119375000014
99109,0.9996598958969116,2201.3391250000027
233,0.9999715089797974,2586.7490000000034
86917,0.9999991655349731,2096.1735000000026
100637,0.9986838698387146,1855.2433125000027
89914,0.9997664093971252,1855.6682500000024
62554,0.9999998807907104,2201.474000000003
76687,0.09236343204975128,1051.6735000000012
55104,0.9772238731384276,2275.595500000003
25341,0.999990463256836,1727.282750000002
58071,0.9997419714927672,1536.6986875000016
7151,0.9999991655349731,2284.749750000003
21041,0.9999994039535522,2030.8932500000028
41724,0.9970523118972778,1951.6750000000025
91225,0.9997677206993104,1536.708625000002
81936,1.0,1952.8381875000025
19787,0.9998955726623536,1536.7576250000016
29633,0.999996304512024,1855.7586250000027
13823,0.9999994039535522,1727.286250000002
19103,0.9999997615814208,2353.640500000003
27504,0.9999946355819702,1727.284437500002
8398,0.9999996423721312,2284.750250000003
36490,0.9999991655349731,1855.7597500000024
54757,0.9659000039100648,1939.1710000000026
16781,0.99990713596344,1536.762000000002
8919,0.9999065399169922,1536.761750000002
54532,0.99884295463562,1855.3057500000027
21472,0.9999715089797974,2096.162625000002
107085,0.9999988079071044,1727.286125000002
1691,0.9999997615814208,2529.9045000000033
58738,0.998348832130432,1726.642750000002
18469,0.9819352626800536,2145.054750000003
13532,0.9969360828399658,2679.564250000003
34351,1.0,1159.1130000000016
6487,0.9999998807907104,1855.7600000000025
55919,0.9999899864196776,1536.7938125000016
41437,0.9999984502792358,2245.2748125000026
15763,0.999985694885254,1159.1078125000015
13375,0.997118592262268,2029.7532500000025
73018,0.9999982118606568,1159.1123750000015
27358,0.9802189469337464,1529.1377500000017
47857,0.6148601174354553,1839.4127500000025
28430,0.9902452230453492,1744.5423750000023
39036,0.9999994039535522,1727.286250000002
49493,0.9999998807907104,2201.474000000003
82147,0.9999996423721312,2096.1736250000026
8958,0.9994723200798036,2030.6848750000026
46998,0.9999984502792358,1855.7594375000024
53193,0.999998927116394,2284.7496875000033
89825,0.9999998807907104,1536.7976250000015
104055,0.9999994039535522,2096.1735000000026
45162,0.9999997615814208,1727.286500000002
105597,0.9044049978256226,1709.2148125000022
76271,0.992179274559021,2198.359000000003
6384,0.9999998807907104,1727.286500000002
55047,1.0,2201.474125000003
106361,0.9999995231628418,1855.7598750000025
44462,0.9982839226722716,2549.0833125000036
